type_id, subtype_id, start_time, end_time, duration, interest_rate 
3, 8, '1971-5-01 00:00:00', , 1, 0.192
3, 7, '1971-5-01 00:00:00', , 1, 0.330
1, 10, '1971-5-01 00:00:00', , 1, 1.977
2, 6, '1971-5-01 00:00:00', , 36, 2.207
2, 5, '1971-5-01 00:00:00', , 24, 2.087
2, 4, '1971-5-01 00:00:00', , 12, 2.027
2, 3, '1971-5-01 00:00:00', , 9, 1.980
2, 2, '1971-5-01 00:00:00', , 6, 1.979
2, 1, '1971-5-01 00:00:00', , 3, 1.978
3, 9, '1971-5-01 00:00:00', , 1, 0.054
3, 8, '1971-5-01 00:00:00', , 1, 0.192
3, 7, '1971-5-01 00:00:00', , 1, 0.330
1, 10, '1971-6-01 00:00:00', , 1, 1.965
2, 6, '1971-6-01 00:00:00', , 36, 2.195
2, 5, '1971-6-01 00:00:00', , 24, 2.075
2, 4, '1971-6-01 00:00:00', , 12, 2.015
2, 3, '1971-6-01 00:00:00', , 9, 1.968
2, 2, '1971-6-01 00:00:00', , 6, 1.967
2, 1, '1971-6-01 00:00:00', , 3, 1.966
3, 9, '1971-6-01 00:00:00', , 1, 0.004
3, 8, '1971-6-01 00:00:00', , 1, 0.267
3, 7, '1971-6-01 00:00:00', , 1, 0.529
1, 10, '1971-6-01 00:00:00', , 1, 1.965
2, 6, '1971-6-01 00:00:00', , 36, 2.195
2, 5, '1971-6-01 00:00:00', , 24, 2.075
2, 4, '1971-6-01 00:00:00', , 12, 2.015
2, 3, '1971-6-01 00:00:00', , 9, 1.968
2, 2, '1971-6-01 00:00:00', , 6, 1.967
2, 1, '1971-6-01 00:00:00', , 3, 1.966
3, 9, '1971-6-01 00:00:00', , 1, 0.004
3, 8, '1971-6-01 00:00:00', , 1, 0.267
3, 7, '1971-6-01 00:00:00', , 1, 0.529
1, 10, '1971-6-01 00:00:00', , 1, 1.965
2, 6, '1971-6-01 00:00:00', , 36, 2.195
2, 5, '1971-6-01 00:00:00', , 24, 2.075
2, 4, '1971-6-01 00:00:00', , 12, 2.015
2, 3, '1971-6-01 00:00:00', , 9, 1.968
2, 2, '1971-6-01 00:00:00', , 6, 1.967
2, 1, '1971-6-01 00:00:00', , 3, 1.966
3, 9, '1971-6-01 00:00:00', , 1, 0.004
3, 8, '1971-6-01 00:00:00', , 1, 0.267
3, 7, '1971-6-01 00:00:00', , 1, 0.529
1, 10, '1971-7-01 00:00:00', , 1, 1.963
2, 6, '1971-7-01 00:00:00', , 36, 2.193
2, 5, '1971-7-01 00:00:00', , 24, 2.073
2, 4, '1971-7-01 00:00:00', , 12, 2.013
2, 3, '1971-7-01 00:00:00', , 9, 1.966
2, 2, '1971-7-01 00:00:00', , 6, 1.965
2, 1, '1971-7-01 00:00:00', , 3, 1.964
3, 9, '1971-7-01 00:00:00', , 1, 1.002
3, 8, '1971-7-01 00:00:00', , 1, 0.606
3, 7, '1971-7-01 00:00:00', , 1, 0.209
1, 10, '1971-7-01 00:00:00', , 1, 1.963
2, 6, '1971-7-01 00:00:00', , 36, 2.193
2, 5, '1971-7-01 00:00:00', , 24, 2.073
2, 4, '1971-7-01 00:00:00', , 12, 2.013
2, 3, '1971-7-01 00:00:00', , 9, 1.966
2, 2, '1971-7-01 00:00:00', , 6, 1.965
2, 1, '1971-7-01 00:00:00', , 3, 1.964
3, 9, '1971-7-01 00:00:00', , 1, 1.002
3, 8, '1971-7-01 00:00:00', , 1, 0.606
3, 7, '1971-7-01 00:00:00', , 1, 0.209
1, 10, '1971-7-01 00:00:00', , 1, 1.963
2, 6, '1971-7-01 00:00:00', , 36, 2.193
2, 5, '1971-7-01 00:00:00', , 24, 2.073
2, 4, '1971-7-01 00:00:00', , 12, 2.013
2, 3, '1971-7-01 00:00:00', , 9, 1.966
2, 2, '1971-7-01 00:00:00', , 6, 1.965
2, 1, '1971-7-01 00:00:00', , 3, 1.964
3, 9, '1971-7-01 00:00:00', , 1, 1.002
3, 8, '1971-7-01 00:00:00', , 1, 0.606
3, 7, '1971-7-01 00:00:00', , 1, 0.209
1, 10, '1971-8-01 00:00:00', , 1, 1.947
2, 6, '1971-8-01 00:00:00', , 36, 2.177
2, 5, '1971-8-01 00:00:00', , 24, 2.057
2, 4, '1971-8-01 00:00:00', , 12, 1.997
2, 3, '1971-8-01 00:00:00', , 9, 1.950
2, 2, '1971-8-01 00:00:00', , 6, 1.949
2, 1, '1971-8-01 00:00:00', , 3, 1.948
3, 9, '1971-8-01 00:00:00', , 1, 0.790
3, 8, '1971-8-01 00:00:00', , 1, 0.562
3, 7, '1971-8-01 00:00:00', , 1, 0.335
1, 10, '1971-8-01 00:00:00', , 1, 1.947
2, 6, '1971-8-01 00:00:00', , 36, 2.177
2, 5, '1971-8-01 00:00:00', , 24, 2.057
2, 4, '1971-8-01 00:00:00', , 12, 1.997
2, 3, '1971-8-01 00:00:00', , 9, 1.950
2, 2, '1971-8-01 00:00:00', , 6, 1.949
2, 1, '1971-8-01 00:00:00', , 3, 1.948
3, 9, '1971-8-01 00:00:00', , 1, 0.790
3, 8, '1971-8-01 00:00:00', , 1, 0.562
3, 7, '1971-8-01 00:00:00', , 1, 0.335
1, 10, '1971-8-01 00:00:00', , 1, 1.947
2, 6, '1971-8-01 00:00:00', , 36, 2.177
2, 5, '1971-8-01 00:00:00', , 24, 2.057
2, 4, '1971-8-01 00:00:00', , 12, 1.997
2, 3, '1971-8-01 00:00:00', , 9, 1.950
2, 2, '1971-8-01 00:00:00', , 6, 1.949
2, 1, '1971-8-01 00:00:00', , 3, 1.948
3, 9, '1971-8-01 00:00:00', , 1, 0.790
3, 8, '1971-8-01 00:00:00', , 1, 0.562
3, 7, '1971-8-01 00:00:00', , 1, 0.335
1, 10, '1971-9-01 00:00:00', , 1, 1.941
2, 6, '1971-9-01 00:00:00', , 36, 2.171
2, 5, '1971-9-01 00:00:00', , 24, 2.051
2, 4, '1971-9-01 00:00:00', , 12, 1.991
2, 3, '1971-9-01 00:00:00', , 9, 1.944
2, 2, '1971-9-01 00:00:00', , 6, 1.943
2, 1, '1971-9-01 00:00:00', , 3, 1.942
3, 9, '1971-9-01 00:00:00', , 1, 0.254
3, 8, '1971-9-01 00:00:00', , 1, 0.221
3, 7, '1971-9-01 00:00:00', , 1, 0.187
1, 10, '1971-9-01 00:00:00', , 1, 1.941
2, 6, '1971-9-01 00:00:00', , 36, 2.171
2, 5, '1971-9-01 00:00:00', , 24, 2.051
2, 4, '1971-9-01 00:00:00', , 12, 1.991
2, 3, '1971-9-01 00:00:00', , 9, 1.944
2, 2, '1971-9-01 00:00:00', , 6, 1.943
2, 1, '1971-9-01 00:00:00', , 3, 1.942
3, 9, '1971-9-01 00:00:00', , 1, 0.254
3, 8, '1971-9-01 00:00:00', , 1, 0.221
3, 7, '1971-9-01 00:00:00', , 1, 0.187
1, 10, '1971-9-01 00:00:00', , 1, 1.941
2, 6, '1971-9-01 00:00:00', , 36, 2.171
2, 5, '1971-9-01 00:00:00', , 24, 2.051
2, 4, '1971-9-01 00:00:00', , 12, 1.991
2, 3, '1971-9-01 00:00:00', , 9, 1.944
2, 2, '1971-9-01 00:00:00', , 6, 1.943
2, 1, '1971-9-01 00:00:00', , 3, 1.942
3, 9, '1971-9-01 00:00:00', , 1, 0.254
3, 8, '1971-9-01 00:00:00', , 1, 0.221
3, 7, '1971-9-01 00:00:00', , 1, 0.187
1, 10, '1971-10-01 00:00:00', , 1, 1.958
2, 6, '1971-10-01 00:00:00', , 36, 2.188
2, 5, '1971-10-01 00:00:00', , 24, 2.068
2, 4, '1971-10-01 00:00:00', , 12, 2.008
2, 3, '1971-10-01 00:00:00', , 9, 1.961
2, 2, '1971-10-01 00:00:00', , 6, 1.960
2, 1, '1971-10-01 00:00:00', , 3, 1.959
3, 9, '1971-10-01 00:00:00', , 1, 0.948
3, 8, '1971-10-01 00:00:00', , 1, 0.627
3, 7, '1971-10-01 00:00:00', , 1, 0.307
1, 10, '1971-10-01 00:00:00', , 1, 1.958
2, 6, '1971-10-01 00:00:00', , 36, 2.188
2, 5, '1971-10-01 00:00:00', , 24, 2.068
2, 4, '1971-10-01 00:00:00', , 12, 2.008
2, 3, '1971-10-01 00:00:00', , 9, 1.961
2, 2, '1971-10-01 00:00:00', , 6, 1.960
2, 1, '1971-10-01 00:00:00', , 3, 1.959
3, 9, '1971-10-01 00:00:00', , 1, 0.948
3, 8, '1971-10-01 00:00:00', , 1, 0.627
3, 7, '1971-10-01 00:00:00', , 1, 0.307
1, 10, '1971-10-01 00:00:00', , 1, 1.958
2, 6, '1971-10-01 00:00:00', , 36, 2.188
2, 5, '1971-10-01 00:00:00', , 24, 2.068
2, 4, '1971-10-01 00:00:00', , 12, 2.008
2, 3, '1971-10-01 00:00:00', , 9, 1.961
2, 2, '1971-10-01 00:00:00', , 6, 1.960
2, 1, '1971-10-01 00:00:00', , 3, 1.959
3, 9, '1971-10-01 00:00:00', , 1, 0.948
3, 8, '1971-10-01 00:00:00', , 1, 0.627
3, 7, '1971-10-01 00:00:00', , 1, 0.307
1, 10, '1971-11-01 00:00:00', , 1, 1.950
2, 6, '1971-11-01 00:00:00', , 36, 2.180
2, 5, '1971-11-01 00:00:00', , 24, 2.060
2, 4, '1971-11-01 00:00:00', , 12, 2.000
2, 3, '1971-11-01 00:00:00', , 9, 1.953
2, 2, '1971-11-01 00:00:00', , 6, 1.952
2, 1, '1971-11-01 00:00:00', , 3, 1.951
3, 9, '1971-11-01 00:00:00', , 1, 0.152
3, 8, '1971-11-01 00:00:00', , 1, 0.264
3, 7, '1971-11-01 00:00:00', , 1, 0.376
1, 10, '1971-11-01 00:00:00', , 1, 1.950
2, 6, '1971-11-01 00:00:00', , 36, 2.180
2, 5, '1971-11-01 00:00:00', , 24, 2.060
2, 4, '1971-11-01 00:00:00', , 12, 2.000
2, 3, '1971-11-01 00:00:00', , 9, 1.953
2, 2, '1971-11-01 00:00:00', , 6, 1.952
2, 1, '1971-11-01 00:00:00', , 3, 1.951
3, 9, '1971-11-01 00:00:00', , 1, 0.152
3, 8, '1971-11-01 00:00:00', , 1, 0.264
3, 7, '1971-11-01 00:00:00', , 1, 0.376
1, 10, '1971-11-01 00:00:00', , 1, 1.950
2, 6, '1971-11-01 00:00:00', , 36, 2.180
2, 5, '1971-11-01 00:00:00', , 24, 2.060
2, 4, '1971-11-01 00:00:00', , 12, 2.000
2, 3, '1971-11-01 00:00:00', , 9, 1.953
2, 2, '1971-11-01 00:00:00', , 6, 1.952
2, 1, '1971-11-01 00:00:00', , 3, 1.951
3, 9, '1971-11-01 00:00:00', , 1, 0.152
3, 8, '1971-11-01 00:00:00', , 1, 0.264
3, 7, '1971-11-01 00:00:00', , 1, 0.376
1, 10, '1971-12-01 00:00:00', , 1, 1.949
2, 6, '1971-12-01 00:00:00', , 36, 2.179
2, 5, '1971-12-01 00:00:00', , 24, 2.059
2, 4, '1971-12-01 00:00:00', , 12, 1.999
2, 3, '1971-12-01 00:00:00', , 9, 1.952
2, 2, '1971-12-01 00:00:00', , 6, 1.951
2, 1, '1971-12-01 00:00:00', , 3, 1.950
3, 9, '1971-12-01 00:00:00', , 1, 0.638
3, 8, '1971-12-01 00:00:00', , 1, 0.404
3, 7, '1971-12-01 00:00:00', , 1, 0.169
1, 10, '1971-12-01 00:00:00', , 1, 1.949
2, 6, '1971-12-01 00:00:00', , 36, 2.179
2, 5, '1971-12-01 00:00:00', , 24, 2.059
2, 4, '1971-12-01 00:00:00', , 12, 1.999
2, 3, '1971-12-01 00:00:00', , 9, 1.952
2, 2, '1971-12-01 00:00:00', , 6, 1.951
2, 1, '1971-12-01 00:00:00', , 3, 1.950
3, 9, '1971-12-01 00:00:00', , 1, 0.638
3, 8, '1971-12-01 00:00:00', , 1, 0.404
3, 7, '1971-12-01 00:00:00', , 1, 0.169
1, 10, '1971-12-01 00:00:00', , 1, 1.949
2, 6, '1971-12-01 00:00:00', , 36, 2.179
2, 5, '1971-12-01 00:00:00', , 24, 2.059
2, 4, '1971-12-01 00:00:00', , 12, 1.999
2, 3, '1971-12-01 00:00:00', , 9, 1.952
2, 2, '1971-12-01 00:00:00', , 6, 1.951
2, 1, '1971-12-01 00:00:00', , 3, 1.950
3, 9, '1971-12-01 00:00:00', , 1, 0.638
3, 8, '1971-12-01 00:00:00', , 1, 0.404
3, 7, '1971-12-01 00:00:00', , 1, 0.169
1, 10, '1972-1-01 00:00:00', , 1, 1.941
2, 6, '1972-1-01 00:00:00', , 36, 2.171
2, 5, '1972-1-01 00:00:00', , 24, 2.051
2, 4, '1972-1-01 00:00:00', , 12, 1.991
2, 3, '1972-1-01 00:00:00', , 9, 1.944
2, 2, '1972-1-01 00:00:00', , 6, 1.943
2, 1, '1972-1-01 00:00:00', , 3, 1.942
3, 9, '1972-1-01 00:00:00', , 1, 0.434
3, 8, '1972-1-01 00:00:00', , 1, 0.356
3, 7, '1972-1-01 00:00:00', , 1, 0.277
1, 10, '1972-1-01 00:00:00', , 1, 1.941
2, 6, '1972-1-01 00:00:00', , 36, 2.171
2, 5, '1972-1-01 00:00:00', , 24, 2.051
2, 4, '1972-1-01 00:00:00', , 12, 1.991
2, 3, '1972-1-01 00:00:00', , 9, 1.944
2, 2, '1972-1-01 00:00:00', , 6, 1.943
2, 1, '1972-1-01 00:00:00', , 3, 1.942
3, 9, '1972-1-01 00:00:00', , 1, 0.434
3, 8, '1972-1-01 00:00:00', , 1, 0.356
3, 7, '1972-1-01 00:00:00', , 1, 0.277
1, 10, '1972-1-01 00:00:00', , 1, 1.941
2, 6, '1972-1-01 00:00:00', , 36, 2.171
2, 5, '1972-1-01 00:00:00', , 24, 2.051
2, 4, '1972-1-01 00:00:00', , 12, 1.991
2, 3, '1972-1-01 00:00:00', , 9, 1.944
2, 2, '1972-1-01 00:00:00', , 6, 1.943
2, 1, '1972-1-01 00:00:00', , 3, 1.942
3, 9, '1972-1-01 00:00:00', , 1, 0.434
3, 8, '1972-1-01 00:00:00', , 1, 0.356
3, 7, '1972-1-01 00:00:00', , 1, 0.277
1, 10, '1972-2-01 00:00:00', , 1, 1.931
2, 6, '1972-2-01 00:00:00', , 36, 2.161
2, 5, '1972-2-01 00:00:00', , 24, 2.041
2, 4, '1972-2-01 00:00:00', , 12, 1.981
2, 3, '1972-2-01 00:00:00', , 9, 1.934
2, 2, '1972-2-01 00:00:00', , 6, 1.933
2, 1, '1972-2-01 00:00:00', , 3, 1.932
3, 9, '1972-2-01 00:00:00', , 1, 1.015
3, 8, '1972-2-01 00:00:00', , 1, 0.654
3, 7, '1972-2-01 00:00:00', , 1, 0.294
1, 10, '1972-2-01 00:00:00', , 1, 1.931
2, 6, '1972-2-01 00:00:00', , 36, 2.161
2, 5, '1972-2-01 00:00:00', , 24, 2.041
2, 4, '1972-2-01 00:00:00', , 12, 1.981
2, 3, '1972-2-01 00:00:00', , 9, 1.934
2, 2, '1972-2-01 00:00:00', , 6, 1.933
2, 1, '1972-2-01 00:00:00', , 3, 1.932
3, 9, '1972-2-01 00:00:00', , 1, 1.015
3, 8, '1972-2-01 00:00:00', , 1, 0.654
3, 7, '1972-2-01 00:00:00', , 1, 0.294
1, 10, '1972-2-01 00:00:00', , 1, 1.931
2, 6, '1972-2-01 00:00:00', , 36, 2.161
2, 5, '1972-2-01 00:00:00', , 24, 2.041
2, 4, '1972-2-01 00:00:00', , 12, 1.981
2, 3, '1972-2-01 00:00:00', , 9, 1.934
2, 2, '1972-2-01 00:00:00', , 6, 1.933
2, 1, '1972-2-01 00:00:00', , 3, 1.932
3, 9, '1972-2-01 00:00:00', , 1, 1.015
3, 8, '1972-2-01 00:00:00', , 1, 0.654
3, 7, '1972-2-01 00:00:00', , 1, 0.294
1, 10, '1972-3-01 00:00:00', , 1, 1.942
2, 6, '1972-3-01 00:00:00', , 36, 2.172
2, 5, '1972-3-01 00:00:00', , 24, 2.052
2, 4, '1972-3-01 00:00:00', , 12, 1.992
2, 3, '1972-3-01 00:00:00', , 9, 1.945
2, 2, '1972-3-01 00:00:00', , 6, 1.944
2, 1, '1972-3-01 00:00:00', , 3, 1.943
3, 9, '1972-3-01 00:00:00', , 1, -0.060
3, 8, '1972-3-01 00:00:00', , 1, 0.084
3, 7, '1972-3-01 00:00:00', , 1, 0.227
1, 10, '1972-3-01 00:00:00', , 1, 1.942
2, 6, '1972-3-01 00:00:00', , 36, 2.172
2, 5, '1972-3-01 00:00:00', , 24, 2.052
2, 4, '1972-3-01 00:00:00', , 12, 1.992
2, 3, '1972-3-01 00:00:00', , 9, 1.945
2, 2, '1972-3-01 00:00:00', , 6, 1.944
2, 1, '1972-3-01 00:00:00', , 3, 1.943
3, 9, '1972-3-01 00:00:00', , 1, -0.060
3, 8, '1972-3-01 00:00:00', , 1, 0.084
3, 7, '1972-3-01 00:00:00', , 1, 0.227
1, 10, '1972-3-01 00:00:00', , 1, 1.942
2, 6, '1972-3-01 00:00:00', , 36, 2.172
2, 5, '1972-3-01 00:00:00', , 24, 2.052
2, 4, '1972-3-01 00:00:00', , 12, 1.992
2, 3, '1972-3-01 00:00:00', , 9, 1.945
2, 2, '1972-3-01 00:00:00', , 6, 1.944
2, 1, '1972-3-01 00:00:00', , 3, 1.943
3, 9, '1972-3-01 00:00:00', , 1, -0.060
3, 8, '1972-3-01 00:00:00', , 1, 0.084
3, 7, '1972-3-01 00:00:00', , 1, 0.227
1, 10, '1972-4-01 00:00:00', , 1, 1.936
2, 6, '1972-4-01 00:00:00', , 36, 2.166
2, 5, '1972-4-01 00:00:00', , 24, 2.046
2, 4, '1972-4-01 00:00:00', , 12, 1.986
2, 3, '1972-4-01 00:00:00', , 9, 1.939
2, 2, '1972-4-01 00:00:00', , 6, 1.938
2, 1, '1972-4-01 00:00:00', , 3, 1.937
3, 9, '1972-4-01 00:00:00', , 1, 0.545
3, 8, '1972-4-01 00:00:00', , 1, 0.340
3, 7, '1972-4-01 00:00:00', , 1, 0.135
1, 10, '1972-4-01 00:00:00', , 1, 1.936
2, 6, '1972-4-01 00:00:00', , 36, 2.166
2, 5, '1972-4-01 00:00:00', , 24, 2.046
2, 4, '1972-4-01 00:00:00', , 12, 1.986
2, 3, '1972-4-01 00:00:00', , 9, 1.939
2, 2, '1972-4-01 00:00:00', , 6, 1.938
2, 1, '1972-4-01 00:00:00', , 3, 1.937
3, 9, '1972-4-01 00:00:00', , 1, 0.545
3, 8, '1972-4-01 00:00:00', , 1, 0.340
3, 7, '1972-4-01 00:00:00', , 1, 0.135
1, 10, '1972-4-01 00:00:00', , 1, 1.936
2, 6, '1972-4-01 00:00:00', , 36, 2.166
2, 5, '1972-4-01 00:00:00', , 24, 2.046
2, 4, '1972-4-01 00:00:00', , 12, 1.986
2, 3, '1972-4-01 00:00:00', , 9, 1.939
2, 2, '1972-4-01 00:00:00', , 6, 1.938
2, 1, '1972-4-01 00:00:00', , 3, 1.937
3, 9, '1972-4-01 00:00:00', , 1, 0.545
3, 8, '1972-4-01 00:00:00', , 1, 0.340
3, 7, '1972-4-01 00:00:00', , 1, 0.135
1, 10, '1972-5-01 00:00:00', , 1, 1.942
2, 6, '1972-5-01 00:00:00', , 36, 2.172
2, 5, '1972-5-01 00:00:00', , 24, 2.052
2, 4, '1972-5-01 00:00:00', , 12, 1.992
2, 3, '1972-5-01 00:00:00', , 9, 1.945
2, 2, '1972-5-01 00:00:00', , 6, 1.944
2, 1, '1972-5-01 00:00:00', , 3, 1.943
3, 9, '1972-5-01 00:00:00', , 1, 0.641
3, 8, '1972-5-01 00:00:00', , 1, 0.368
3, 7, '1972-5-01 00:00:00', , 1, 0.096
1, 10, '1972-5-01 00:00:00', , 1, 1.942
2, 6, '1972-5-01 00:00:00', , 36, 2.172
2, 5, '1972-5-01 00:00:00', , 24, 2.052
2, 4, '1972-5-01 00:00:00', , 12, 1.992
2, 3, '1972-5-01 00:00:00', , 9, 1.945
2, 2, '1972-5-01 00:00:00', , 6, 1.944
2, 1, '1972-5-01 00:00:00', , 3, 1.943
3, 9, '1972-5-01 00:00:00', , 1, 0.641
3, 8, '1972-5-01 00:00:00', , 1, 0.368
3, 7, '1972-5-01 00:00:00', , 1, 0.096
1, 10, '1972-5-01 00:00:00', , 1, 1.942
2, 6, '1972-5-01 00:00:00', , 36, 2.172
2, 5, '1972-5-01 00:00:00', , 24, 2.052
2, 4, '1972-5-01 00:00:00', , 12, 1.992
2, 3, '1972-5-01 00:00:00', , 9, 1.945
2, 2, '1972-5-01 00:00:00', , 6, 1.944
2, 1, '1972-5-01 00:00:00', , 3, 1.943
3, 9, '1972-5-01 00:00:00', , 1, 0.641
3, 8, '1972-5-01 00:00:00', , 1, 0.368
3, 7, '1972-5-01 00:00:00', , 1, 0.096
1, 10, '1972-6-01 00:00:00', , 1, 1.929
2, 6, '1972-6-01 00:00:00', , 36, 2.159
2, 5, '1972-6-01 00:00:00', , 24, 2.039
2, 4, '1972-6-01 00:00:00', , 12, 1.979
2, 3, '1972-6-01 00:00:00', , 9, 1.932
2, 2, '1972-6-01 00:00:00', , 6, 1.931
2, 1, '1972-6-01 00:00:00', , 3, 1.930
3, 9, '1972-6-01 00:00:00', , 1, -0.243
3, 8, '1972-6-01 00:00:00', , 1, 0.033
3, 7, '1972-6-01 00:00:00', , 1, 0.308
1, 10, '1972-6-01 00:00:00', , 1, 1.929
2, 6, '1972-6-01 00:00:00', , 36, 2.159
2, 5, '1972-6-01 00:00:00', , 24, 2.039
2, 4, '1972-6-01 00:00:00', , 12, 1.979
2, 3, '1972-6-01 00:00:00', , 9, 1.932
2, 2, '1972-6-01 00:00:00', , 6, 1.931
2, 1, '1972-6-01 00:00:00', , 3, 1.930
3, 9, '1972-6-01 00:00:00', , 1, -0.243
3, 8, '1972-6-01 00:00:00', , 1, 0.033
3, 7, '1972-6-01 00:00:00', , 1, 0.308
1, 10, '1972-6-01 00:00:00', , 1, 1.929
2, 6, '1972-6-01 00:00:00', , 36, 2.159
2, 5, '1972-6-01 00:00:00', , 24, 2.039
2, 4, '1972-6-01 00:00:00', , 12, 1.979
2, 3, '1972-6-01 00:00:00', , 9, 1.932
2, 2, '1972-6-01 00:00:00', , 6, 1.931
2, 1, '1972-6-01 00:00:00', , 3, 1.930
3, 9, '1972-6-01 00:00:00', , 1, -0.243
3, 8, '1972-6-01 00:00:00', , 1, 0.033
3, 7, '1972-6-01 00:00:00', , 1, 0.308
1, 10, '1972-7-01 00:00:00', , 1, 1.919
2, 6, '1972-7-01 00:00:00', , 36, 2.149
2, 5, '1972-7-01 00:00:00', , 24, 2.029
2, 4, '1972-7-01 00:00:00', , 12, 1.969
2, 3, '1972-7-01 00:00:00', , 9, 1.922
2, 2, '1972-7-01 00:00:00', , 6, 1.921
2, 1, '1972-7-01 00:00:00', , 3, 1.920
3, 9, '1972-7-01 00:00:00', , 1, 0.710
3, 8, '1972-7-01 00:00:00', , 1, 0.499
3, 7, '1972-7-01 00:00:00', , 1, 0.288
1, 10, '1972-7-01 00:00:00', , 1, 1.919
2, 6, '1972-7-01 00:00:00', , 36, 2.149
2, 5, '1972-7-01 00:00:00', , 24, 2.029
2, 4, '1972-7-01 00:00:00', , 12, 1.969
2, 3, '1972-7-01 00:00:00', , 9, 1.922
2, 2, '1972-7-01 00:00:00', , 6, 1.921
2, 1, '1972-7-01 00:00:00', , 3, 1.920
3, 9, '1972-7-01 00:00:00', , 1, 0.710
3, 8, '1972-7-01 00:00:00', , 1, 0.499
3, 7, '1972-7-01 00:00:00', , 1, 0.288
1, 10, '1972-7-01 00:00:00', , 1, 1.919
2, 6, '1972-7-01 00:00:00', , 36, 2.149
2, 5, '1972-7-01 00:00:00', , 24, 2.029
2, 4, '1972-7-01 00:00:00', , 12, 1.969
2, 3, '1972-7-01 00:00:00', , 9, 1.922
2, 2, '1972-7-01 00:00:00', , 6, 1.921
2, 1, '1972-7-01 00:00:00', , 3, 1.920
3, 9, '1972-7-01 00:00:00', , 1, 0.710
3, 8, '1972-7-01 00:00:00', , 1, 0.499
3, 7, '1972-7-01 00:00:00', , 1, 0.288
1, 10, '1972-8-01 00:00:00', , 1, 1.920
2, 6, '1972-8-01 00:00:00', , 36, 2.150
2, 5, '1972-8-01 00:00:00', , 24, 2.030
2, 4, '1972-8-01 00:00:00', , 12, 1.970
2, 3, '1972-8-01 00:00:00', , 9, 1.923
2, 2, '1972-8-01 00:00:00', , 6, 1.922
2, 1, '1972-8-01 00:00:00', , 3, 1.921
3, 9, '1972-8-01 00:00:00', , 1, 0.631
3, 8, '1972-8-01 00:00:00', , 1, 0.668
3, 7, '1972-8-01 00:00:00', , 1, 0.705
1, 10, '1972-8-01 00:00:00', , 1, 1.920
2, 6, '1972-8-01 00:00:00', , 36, 2.150
2, 5, '1972-8-01 00:00:00', , 24, 2.030
2, 4, '1972-8-01 00:00:00', , 12, 1.970
2, 3, '1972-8-01 00:00:00', , 9, 1.923
2, 2, '1972-8-01 00:00:00', , 6, 1.922
2, 1, '1972-8-01 00:00:00', , 3, 1.921
3, 9, '1972-8-01 00:00:00', , 1, 0.631
3, 8, '1972-8-01 00:00:00', , 1, 0.668
3, 7, '1972-8-01 00:00:00', , 1, 0.705
1, 10, '1972-8-01 00:00:00', , 1, 1.920
2, 6, '1972-8-01 00:00:00', , 36, 2.150
2, 5, '1972-8-01 00:00:00', , 24, 2.030
2, 4, '1972-8-01 00:00:00', , 12, 1.970
2, 3, '1972-8-01 00:00:00', , 9, 1.923
2, 2, '1972-8-01 00:00:00', , 6, 1.922
2, 1, '1972-8-01 00:00:00', , 3, 1.921
3, 9, '1972-8-01 00:00:00', , 1, 0.631
3, 8, '1972-8-01 00:00:00', , 1, 0.668
3, 7, '1972-8-01 00:00:00', , 1, 0.705
1, 10, '1972-9-01 00:00:00', , 1, 1.919
2, 6, '1972-9-01 00:00:00', , 36, 2.149
2, 5, '1972-9-01 00:00:00', , 24, 2.029
2, 4, '1972-9-01 00:00:00', , 12, 1.969
2, 3, '1972-9-01 00:00:00', , 9, 1.922
2, 2, '1972-9-01 00:00:00', , 6, 1.921
2, 1, '1972-9-01 00:00:00', , 3, 1.920
3, 9, '1972-9-01 00:00:00', , 1, 1.434
3, 8, '1972-9-01 00:00:00', , 1, 0.681
3, 7, '1972-9-01 00:00:00', , 1, -0.072
1, 10, '1972-9-01 00:00:00', , 1, 1.919
2, 6, '1972-9-01 00:00:00', , 36, 2.149
2, 5, '1972-9-01 00:00:00', , 24, 2.029
2, 4, '1972-9-01 00:00:00', , 12, 1.969
2, 3, '1972-9-01 00:00:00', , 9, 1.922
2, 2, '1972-9-01 00:00:00', , 6, 1.921
2, 1, '1972-9-01 00:00:00', , 3, 1.920
3, 9, '1972-9-01 00:00:00', , 1, 1.434
3, 8, '1972-9-01 00:00:00', , 1, 0.681
3, 7, '1972-9-01 00:00:00', , 1, -0.072
1, 10, '1972-9-01 00:00:00', , 1, 1.919
2, 6, '1972-9-01 00:00:00', , 36, 2.149
2, 5, '1972-9-01 00:00:00', , 24, 2.029
2, 4, '1972-9-01 00:00:00', , 12, 1.969
2, 3, '1972-9-01 00:00:00', , 9, 1.922
2, 2, '1972-9-01 00:00:00', , 6, 1.921
2, 1, '1972-9-01 00:00:00', , 3, 1.920
3, 9, '1972-9-01 00:00:00', , 1, 1.434
3, 8, '1972-9-01 00:00:00', , 1, 0.681
3, 7, '1972-9-01 00:00:00', , 1, -0.072
1, 10, '1972-10-01 00:00:00', , 1, 1.925
2, 6, '1972-10-01 00:00:00', , 36, 2.155
2, 5, '1972-10-01 00:00:00', , 24, 2.035
2, 4, '1972-10-01 00:00:00', , 12, 1.975
2, 3, '1972-10-01 00:00:00', , 9, 1.928
2, 2, '1972-10-01 00:00:00', , 6, 1.927
2, 1, '1972-10-01 00:00:00', , 3, 1.926
